"","IntDate","HousehldID","RprtSrc","Valid","AnimalsDead","AnimalsSick","CowsDied","GoatsDied","SheepDied","ChickenDied","ChicksDied","CowSick","GoatsSick","SheepSick"
"7050",2014-03-22,"55-177-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7051",2014-03-27,"55-177-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7052",2014-04-04,"55-177-4","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7053",2014-04-05,"55-177-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7054",2014-05-31,"55-177-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7055",2014-07-23,"55-177-4","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7056",2014-08-10,"55-177-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7057",2014-08-23,"55-177-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7058",2014-09-09,"55-177-4","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"7059",2014-10-02,"55-177-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7060",2013-06-05,"55-178-4","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"7061",2013-06-19,"55-178-4","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"7062",2014-07-10,"55-178-4","Household Interviews",1,"0","0","0","0","0","0","0","0","0","0"
"7063",2015-01-22,"55-178-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7064",2013-08-09,"55-179-5","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7065",2014-06-03,"55-179-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7066",2014-09-21,"55-179-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7067",2014-10-11,"55-179-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7068",2015-01-28,"55-179-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7069",2015-01-29,"55-179-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7070",2014-03-27,"55-179-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7071",2014-05-28,"55-179-6","Toll Free Number",1,"1","1","0","0","1","0","0","0","0","1"
"7072",2014-06-05,"55-179-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7073",2014-07-01,"55-179-6","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"7074",2014-07-03,"55-179-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7075",2014-10-23,"55-179-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7076",2014-11-20,"55-179-6","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7077",2014-12-18,"55-179-6","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7078",2015-01-17,"55-179-6","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7079",2013-03-25,"55-18-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"7080",2013-04-19,"55-18-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7081",2013-05-30,"55-18-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7082",2013-09-20,"55-18-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7083",2013-11-13,"55-18-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7084",2013-11-15,"55-18-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7085",2014-01-25,"55-18-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7086",2014-01-29,"55-18-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7087",2014-02-13,"55-18-2","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"7088",2014-02-22,"55-18-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"7089",2014-08-02,"55-18-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7090",2014-08-16,"55-18-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7091",2014-08-23,"55-18-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7092",2014-09-22,"55-18-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7093",2014-09-25,"55-18-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7094",2014-10-08,"55-18-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"7095",2014-10-09,"55-18-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7096",2014-10-29,"55-18-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7097",2014-11-18,"55-18-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7098",2015-01-29,"55-18-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7099",2015-01-26,"55-18-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"7100",2014-02-25,"55-181-7","Household Interviews",0,"1","99","0","0","0","1","0","0","0","0"
"7101",2014-03-11,"55-181-7","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"7102",2013-11-14,"55-183-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7103",2015-01-27,"55-183-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7104",2015-01-28,"55-183-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7105",2013-07-05,"55-185-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7106",2014-11-14,"55-185-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7107",2015-01-29,"55-187-3","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7108",2013-03-08,"55-19-9","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7109",2014-06-28,"55-19-9","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7110",2013-04-18,"55-190-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7111",2013-10-31,"55-190-2","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"7112",2014-08-27,"55-190-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7113",2014-08-27,"55-190-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7114",2014-09-10,"55-190-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7115",2014-09-24,"55-190-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7116",2014-09-30,"55-190-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7117",2014-10-08,"55-190-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7118",2013-06-12,"55-192-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7119",2013-08-07,"55-192-3","Household Interviews",1,"1","0","0","0","1","0","0","0","0","0"
"7120",2013-11-01,"55-192-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7121",2014-10-07,"55-192-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7122",2013-04-30,"55-194-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7123",2013-05-06,"55-194-2","Toll Free Number",1,"1","0","0","1","0","0","0","0","0","0"
"7124",2013-05-04,"55-194-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7125",2013-10-06,"55-194-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7126",2015-02-01,"55-194-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7127",2013-09-13,"55-195-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7128",2014-03-31,"55-195-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7129",2014-04-04,"55-195-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7130",2014-08-07,"55-195-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7131",2014-10-31,"55-195-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7132",2014-11-24,"55-195-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7133",2015-01-09,"55-195-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7134",2013-09-09,"55-196-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7135",2013-09-10,"55-196-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7136",2013-09-17,"55-196-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7137",2014-02-03,"55-196-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7138",2014-02-06,"55-196-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7139",2014-06-06,"55-196-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7140",2013-02-21,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7141",2013-02-22,"55-198-2","Toll Free Number",1,"1","1","0","1","0","0","0","0","1","0"
"7142",2013-02-26,"55-198-2","Toll Free Number",1,"1","1","0","1","0","0","0","1","0","0"
"7143",2013-04-25,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7144",2013-05-01,"55-198-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7145",2013-05-15,"55-198-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7146",2013-06-12,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7147",2013-10-30,"55-198-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7148",2013-11-15,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7149",2013-11-19,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7150",2013-12-22,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7151",2014-01-28,"55-198-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7152",2014-02-25,"55-198-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7153",2014-02-26,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7154",2014-03-06,"55-198-2","Toll Free Number",1,"1","0","1","0","0","0","0","0","0","0"
"7155",2014-03-06,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7156",2014-03-11,"55-198-2","Household Interviews",1,"1","1","1","0","0","0","0","1","0","0"
"7157",2014-03-26,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7158",2014-04-24,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7159",2014-05-06,"55-198-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7160",2014-05-07,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7161",2014-05-14,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7162",2014-05-16,"55-198-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7163",2014-05-19,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7164",2014-05-20,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7165",2014-06-03,"55-198-2","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"7166",2014-07-17,"55-198-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7167",2014-07-24,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7168",2014-07-25,"55-198-2","Toll Free Number",1,"1","0","0","1","0","0","0","0","0","0"
"7169",2014-07-29,"55-198-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7170",2014-08-08,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7171",2014-08-12,"55-198-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7172",2014-08-26,"55-198-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7173",2014-09-01,"55-198-2","Toll Free Number",1,"1","1","0","1","0","0","0","0","1","0"
"7174",2014-09-02,"55-198-2","Toll Free Number",1,"1","0","0","1","0","0","0","0","0","0"
"7175",2014-09-09,"55-198-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7176",2014-09-11,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7177",2014-10-07,"55-198-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7178",2014-11-05,"55-198-2","Toll Free Number",1,"1","1","0","1","0","0","0","1","0","0"
"7179",2014-11-08,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7180",2014-11-22,"55-198-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7181",2014-12-02,"55-198-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7182",2015-01-07,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7183",2015-01-12,"55-198-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","1","0"
"7184",2015-01-13,"55-198-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7185",2015-01-27,"55-198-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7186",2015-01-22,"55-198-2","Toll Free Number",0,"0","1","0","0","0","0","0","0","1","0"
"7187",2013-06-22,"55-199-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7188",2013-10-28,"55-199-2","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"7189",2014-02-14,"55-199-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"7190",2013-02-16,"55-2-4","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"7191",2013-05-11,"55-2-4","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"7192",2013-07-20,"55-2-4","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"7193",2014-02-22,"55-2-4","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"7194",2014-08-04,"55-2-4","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"7195",2014-10-04,"55-2-4","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"7196",2014-10-18,"55-2-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7197",2013-07-06,"55-2-5","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"7198",2013-05-27,"55-20-6","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7199",2013-05-30,"55-20-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7200",2014-02-26,"55-20-6","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7201",2014-02-27,"55-20-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7202",2014-03-13,"55-20-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7203",2014-07-03,"55-20-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7204",2014-07-17,"55-20-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7205",2014-07-31,"55-20-6","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7206",2014-10-20,"55-20-6","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7207",2014-10-20,"55-20-6","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7208",2014-12-17,"55-20-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7209",2014-03-25,"55-200-2","Toll Free Number",1,"1","0","1","0","0","0","0","0","0","0"
"7210",2014-05-06,"55-201-4","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"7211",2014-08-12,"55-201-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7212",2014-08-26,"55-201-4","Household Interviews",1,"0","1","0","0","0","0","0","1","1","0"
"7213",2014-10-07,"55-201-4","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7214",2014-12-02,"55-201-4","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7215",2014-12-17,"55-201-4","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"7216",2013-09-17,"55-202-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7217",2015-01-20,"55-206-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7218",2013-05-29,"55-206-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7219",2014-11-18,"55-206-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"7220",2014-05-03,"55-213-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7221",2014-05-13,"55-213-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7222",2014-05-16,"55-213-3","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"7223",2014-06-16,"55-213-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7224",2014-08-18,"55-213-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7225",2014-08-22,"55-213-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7226",2014-11-14,"55-213-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7227",2014-11-28,"55-213-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7228",2014-12-12,"55-213-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7229",2014-12-18,"55-213-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7230",2013-12-07,"55-214-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7231",2013-10-02,"55-214-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7232",2013-05-25,"55-214-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7233",2013-06-08,"55-214-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7234",2013-11-09,"55-214-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7235",2013-10-12,"55-214-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7236",2014-01-25,"55-214-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7237",2014-02-28,"55-214-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7238",2014-06-14,"55-214-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7239",2014-10-04,"55-214-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7240",2014-10-19,"55-214-3","Household Interviews",1,"1","0","1","0","0","0","0","0","0","0"
"7241",2014-11-01,"55-214-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7242",2013-04-18,"55-228-3","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"7243",2013-05-16,"55-228-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7244",2013-05-17,"55-228-3","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7245",2013-11-19,"55-228-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7246",2013-12-23,"55-228-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7247",2014-02-26,"55-228-3","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7248",2014-10-08,"55-228-3","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"7249",2014-10-09,"55-228-3","Toll Free Number",1,"1","0","0","0","0","1","0","0","0","0"
"7250",2014-11-18,"55-228-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7251",2013-03-21,"55-231-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7252",2013-11-20,"55-235-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7253",2014-01-22,"55-235-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7254",2013-05-05,"55-236-2","Toll Free Number",1,"1","0","0","0","0","0","1","0","0","0"
"7255",2013-05-10,"55-236-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7256",2013-06-20,"55-236-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7257",2013-06-21,"55-236-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7258",2013-07-04,"55-236-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7259",2013-07-05,"55-236-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7260",2013-11-21,"55-236-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7261",2013-12-20,"55-236-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7262",2014-05-07,"55-236-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7263",2014-05-13,"55-236-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7264",2014-05-16,"55-236-2","Household Interviews",1,"1","1","0","1","0","0","0","0","1","0"
"7265",2014-05-30,"55-236-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7266",2014-11-28,"55-236-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7267",2013-03-22,"55-24-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7268",2013-04-05,"55-24-5","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7269",2013-06-14,"55-24-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7270",2013-07-03,"55-24-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7271",2013-08-12,"55-24-5","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7272",2013-08-14,"55-24-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7273",2013-09-06,"55-24-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7274",2013-09-07,"55-24-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7275",2013-11-01,"55-24-5","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7276",2013-11-15,"55-24-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7277",2013-05-17,"55-24-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7278",2014-05-09,"55-24-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7279",2014-06-10,"55-24-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7280",2014-08-28,"55-24-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7281",2014-10-12,"55-24-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7282",2014-11-06,"55-24-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7283",2014-04-24,"55-24-6","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7284",2014-05-22,"55-24-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7285",2014-08-23,"55-24-6","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7286",2014-11-02,"55-24-6","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7287",2013-03-08,"55-24-7","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7288",2014-04-16,"55-24-7","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7289",2014-04-24,"55-24-7","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7290",2014-08-13,"55-24-7","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7291",2014-08-14,"55-24-7","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7292",2013-06-19,"55-240-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7293",2013-06-19,"55-240-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7294",2014-06-07,"55-240-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7295",2014-10-03,"55-240-2","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"7296",2014-11-03,"55-240-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7297",2014-11-14,"55-240-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7298",2014-11-28,"55-240-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7299",2013-06-13,"55-246-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7300",2014-05-06,"55-247-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7301",2013-12-02,"55-247-4","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"7302",2013-12-10,"55-247-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7303",2013-12-12,"55-247-4","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"7304",2014-08-13,"55-247-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7305",2013-02-22,"55-25-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7306",2013-04-05,"55-25-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7307",2013-05-17,"55-25-3","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"7308",2014-03-25,"55-25-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7309",2014-04-09,"55-25-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7310",2014-04-10,"55-25-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7311",2014-01-08,"55-252-3","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7312",2014-01-13,"55-252-3","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7313",2014-01-23,"55-252-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7314",2014-02-06,"55-252-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7315",2014-04-14,"55-252-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7316",2014-04-17,"55-252-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7317",2014-05-01,"55-252-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7318",2014-07-01,"55-252-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7319",2014-07-10,"55-252-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7320",2014-07-23,"55-252-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7321",2014-07-24,"55-252-3","Household Interviews",1,"0","1","0","0","0","0","0","1","1","0"
"7322",2014-11-13,"55-252-3","Household Interviews",1,"0","0","0","0","0","0","0","0","0","0"
"7323",2013-03-19,"55-252-3","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7324",2013-04-17,"55-252-3","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"7325",2013-04-29,"55-252-3","Toll Free Number",1,"1","1","0","0","0","1","0","0","1","0"
"7326",2013-04-30,"55-252-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7327",2013-05-13,"55-252-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7328",2013-05-14,"55-252-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7329",2013-12-18,"55-253-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7330",2014-02-04,"55-253-5","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
